(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "outlet")
0	0
0.00906667	1.05784e-005
0.0226667	2.6134e-005
0.0613333	7.03667e-005
0.1	0.0001115
0.15	0.000154278
0.2	0.000192657
0.25	0.000225496
0.3	0.000252305
0.35	0.000273152
0.4	0.000287997
0.45	0.000296829
0.5	0.000299771
0.55	0.000296794
0.6	0.000287892
0.65	0.00027301
0.7	0.000252199
0.75	0.000225424
0.8	0.000192673
0.85	0.000154207
0.9	0.000111459
0.938667	7.02618e-005
0.977333	2.61108e-005
0.990933	1.05755e-005
1	0
)
