(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "three_nine")
0	0
0.00906667	1.33389e-005
0.0226667	3.27601e-005
0.0726667	9.78866e-005
0.122667	0.00015245
0.172667	0.000195278
0.222667	0.000225873
0.272667	0.000245187
0.322667	0.000255615
0.372667	0.00026025
0.423261	0.000261791
0.454999	0.000261962
0.473843	0.000262064
0.525	0.000262064
0.576187	0.000261791
0.62677	0.000260269
0.677333	0.0002556
0.727333	0.000245175
0.777333	0.000225862
0.827333	0.000195268
0.877333	0.000152441
0.927333	9.78811e-005
0.977333	3.27583e-005
0.990933	1.33382e-005
1	0
)
