(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "five_two")
0	0
0.00906667	0.00010817
0.0226667	0.000268495
0.0726207	0.000624675
0.122598	0.00068516
0.13182	0.000682937
0.172059	0.000673228
0.221112	0.00065944
0.26975	0.00065093
0.294491	0.000648249
0.318449	0.000645652
0.366175	0.000642362
0.413606	0.000640378
0.458115	0.000639433
0.502779	0.000639169
0.547072	0.000639494
0.592122	0.00064054
0.638012	0.00064257
0.685007	0.00064589
0.732328	0.000651157
0.770069	0.000657857
0.780539	0.000659715
0.828729	0.000673531
0.878058	0.000685321
0.927333	0.00062508
0.977333	0.000268443
0.990933	0.000108125
1	0
)
