(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "outlet")
0	0
0.00906667	3.70302e-005
0.0226667	8.98093e-005
0.0613333	0.000235432
0.1	0.000368874
0.15	0.000505606
0.2	0.000622948
0.25	0.000715728
0.3	0.00078409
0.35	0.000831134
0.4	0.000860584
0.45	0.000876219
0.5	0.000881066
0.55	0.000876183
0.6	0.000860457
0.65	0.000830943
0.7	0.000783951
0.75	0.000715641
0.8	0.000623082
0.85	0.00050549
0.9	0.00036888
0.938667	0.000235192
0.977333	8.97821e-005
0.990933	3.70466e-005
1	0
)
