(title "X Velocity")
(labels "Position" "X Velocity")

((xy/key/label "ten")
0	0
0.00906667	6.11501e-006
0.0226667	1.50397e-005
0.0726667	4.52439e-005
0.122667	7.1194e-005
0.172667	9.26181e-005
0.222667	0.000109352
0.272667	0.000121525
0.322667	0.000129646
0.372667	0.000134538
0.42325	0.000137162
0.447668	0.000137686
0.473831	0.000138247
0.525	0.000138258
0.57617	0.000137179
0.626758	0.000134574
0.677333	0.000129639
0.727333	0.000121519
0.777333	0.000109347
0.827333	9.2614e-005
0.877333	7.11908e-005
0.927333	4.52419e-005
0.977333	1.5039e-005
0.990933	6.11474e-006
1	0
)
