(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "four_nine")
0	0
0.00906667	2.28387e-005
0.0226667	5.60804e-005
0.0726667	0.000167424
0.122667	0.000260443
0.172667	0.000333098
0.222667	0.000384627
0.272667	0.000416892
0.322667	0.000434218
0.372667	0.000441917
0.42325	0.000444573
0.473833	0.000445154
0.525	0.000445155
0.576167	0.000444578
0.62675	0.000441955
0.677333	0.000434194
0.727333	0.000416876
0.777333	0.000384616
0.827333	0.00033309
0.877333	0.000260438
0.927333	0.000167421
0.977333	5.60793e-005
0.990933	2.28383e-005
1	0
)
