(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "four_six")
0	0
0.00906667	2.5681e-005
0.0226667	6.29659e-005
0.0726667	0.000186337
0.122667	0.000285129
0.172667	0.000355047
0.222667	0.0003963
0.272667	0.000415335
0.322667	0.000421279
0.372667	0.000421581
0.423261	0.000420411
0.454999	0.000419861
0.473843	0.000419535
0.525	0.000419524
0.576187	0.000420391
0.62677	0.000421557
0.677333	0.000421259
0.727333	0.00041532
0.777333	0.00039629
0.827333	0.000355041
0.877333	0.000285125
0.927333	0.000186335
0.977333	6.29651e-005
0.990933	2.56807e-005
1	0
)
