(title "Relative X Velocity")
(labels "Position" "Relative X Velocity")

((xy/key/label "seven")
0	0
0.00906667	3.28447e-006
0.0226667	8.08095e-006
0.0726665	2.42731e-005
0.122666	3.79678e-005
0.172666	4.87898e-005
0.222666	5.65392e-005
0.272666	6.1413e-005
0.322666	6.40031e-005
0.372666	6.507e-005
0.423239	6.53345e-005
0.473819	6.53288e-005
0.525	6.53275e-005
0.576174	6.53335e-005
0.626752	6.50753e-005
0.677333	6.40013e-005
0.727333	6.14119e-005
0.777333	5.65382e-005
0.827333	4.87893e-005
0.877333	3.79682e-005
0.927333	2.42738e-005
0.977333	8.08129e-006
0.990933	3.28463e-006
1	0
)
