(title "Relative X Velocity")
(labels "Position" "Relative X Velocity")

((xy/key/label "outlet")
0	0
0.00906667	2.93452e-006
0.0226667	8.36479e-006
0.0613333	1.75284e-005
0.1	2.81331e-005
0.15	3.84606e-005
0.2	4.79922e-005
0.25	5.61652e-005
0.3	6.28668e-005
0.35	6.80802e-005
0.4	7.18038e-005
0.45	7.4039e-005
0.5	7.47838e-005
0.55	7.40296e-005
0.6	7.17854e-005
0.65	6.80555e-005
0.7	6.28405e-005
0.75	5.61453e-005
0.8	4.79842e-005
0.85	3.84543e-005
0.9	2.81117e-005
0.938667	1.75065e-005
0.977333	8.3559e-006
0.990933	2.93099e-006
1	0
)
