(title "Relative X Velocity")
(labels "Position" "Relative X Velocity")

((xy/key/label "eight")
0	0
0.00906667	3.10269e-006
0.0226667	7.63484e-006
0.0726667	2.29904e-005
0.122667	3.61674e-005
0.172667	4.69514e-005
0.222667	5.52011e-005
0.272667	6.09853e-005
0.322667	6.46289e-005
0.372667	6.66526e-005
0.423249	6.76192e-005
0.473833	6.79676e-005
0.525	6.79704e-005
0.576167	6.76244e-005
0.626751	6.66673e-005
0.677333	6.46267e-005
0.727333	6.09839e-005
0.777333	5.52001e-005
0.827333	4.69507e-005
0.877333	3.61669e-005
0.927333	2.29901e-005
0.977333	7.63473e-006
0.990933	3.10265e-006
1	0
)
