(title "Relative X Velocity")
(labels "Position" "Relative X Velocity")

((xy/key/label "line-9")
0	0
0.00906667	5.23236e-006
0.0226667	1.2794e-005
0.0720948	3.59143e-005
0.120893	5.06365e-005
0.169677	5.74045e-005
0.194891	5.82496e-005
0.217627	5.90149e-005
0.265486	5.83116e-005
0.312784	5.70161e-005
0.35925	5.58583e-005
0.406335	5.50443e-005
0.453622	5.45801e-005
0.501224	5.44365e-005
0.548664	5.45921e-005
0.596304	5.50813e-005
0.643092	5.59169e-005
0.689923	5.70883e-005
0.736608	5.83626e-005
0.783838	5.90141e-005
0.831202	5.7355e-005
0.874034	5.13225e-005
0.879189	5.05973e-005
0.927933	3.5916e-005
0.977333	1.27976e-005
0.990933	5.23468e-006
1	0
)
