(title "Relative X Velocity")
(labels "Position" "Relative X Velocity")

((xy/key/label "five")
0	0
0.00906667	4.40852e-006
0.0226667	1.08179e-005
0.0726207	3.15697e-005
0.122598	4.68171e-005
0.13182	4.8481e-005
0.172059	5.57379e-005
0.221112	5.94684e-005
0.26975	6.01138e-005
0.294491	5.9743e-005
0.318449	5.93843e-005
0.366175	5.83376e-005
0.413606	5.74879e-005
0.458115	5.70271e-005
0.502779	5.6893e-005
0.547072	5.70547e-005
0.592122	5.75679e-005
0.638012	5.84289e-005
0.685007	5.94527e-005
0.732328	6.01336e-005
0.770069	5.9577e-005
0.780539	5.94233e-005
0.828729	5.56579e-005
0.878058	4.67261e-005
0.927333	3.15979e-005
0.977333	1.08226e-005
0.990933	4.41043e-006
1	0
)
