(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "five_seven")
0	0
0.00906667	3.37913e-005
0.0226667	8.29138e-005
0.0726667	0.000246576
0.122667	0.00038103
0.172667	0.00048228
0.222667	0.000549514
0.272667	0.00058748
0.322667	0.00060493
0.372667	0.000610927
0.423362	0.000612037
0.474045	0.000611829
0.525309	0.000611826
0.551242	0.000611929
0.576819	0.000612031
0.627333	0.000610923
0.677333	0.000604928
0.727333	0.00058748
0.777333	0.000549524
0.827333	0.000482294
0.877333	0.000381043
0.927333	0.000246585
0.977333	8.2917e-005
0.990933	3.37926e-005
1	0
)
